source,native,name,p_value,significant,intersection_size,term_size,query_size,effective_domain_size,precision,recall,intersections
GO:BP,GO:0046365,monosaccharide catabolic process,0.044520838393935516,true,1,54,11,20972,0.09090909090909091,0.018518518518518517,IEA;;;;;;;;;;
GO:BP,GO:1990928,response to amino acid starvation,0.04527291860024185,true,1,55,11,20972,0.09090909090909091,0.01818181818181818,";;;;;;;;IMP,IEA;;"
GO:BP,GO:0046605,regulation of centrosome cycle,0.04565092065054784,true,1,56,11,20972,0.09090909090909091,0.017857142857142856,;;;;;NAS;;;;;
GO:BP,GO:0045815,transcription initiation-coupled chromatin remodeling,0.04565092065054784,true,1,56,11,20972,0.09090909090909091,0.017857142857142856,IDA;;;;;;;;;;
GO:BP,GO:0051055,negative regulation of lipid biosynthetic process,0.04565092065054784,true,1,56,11,20972,0.09090909090909091,0.017857142857142856,;;;;;IMP;;;;;
GO:BP,GO:0030520,estrogen receptor signaling pathway,0.04565092065054784,true,1,56,11,20972,0.09090909090909091,0.017857142857142856,;;;;;IMP;;;;;
GO:BP,GO:0032774,RNA biosynthetic process,0.04565092065054784,true,7,6627,11,20972,0.6363636363636364,0.0010562848951259998,"IDA,IMP,IGI,ISS,IBA,NAS,IEA;ISS,IEA;;;IDA;IDA,IMP,IBA,TAS,IEA;IDA,IBA;;;IMP;IDA,IMP"
GO:BP,GO:0002931,response to ischemia,0.04565092065054784,true,1,56,11,20972,0.09090909090909091,0.017857142857142856,IEA;;;;;;;;;;
GO:BP,GO:0038066,p38MAPK cascade,0.04565092065054784,true,1,56,11,20972,0.09090909090909091,0.017857142857142856,;;;;;;;;;IDA;
GO:BP,GO:0008104,intracellular protein localization,0.04587233972787558,true,4,2401,11,20972,0.36363636363636365,0.001665972511453561,"IDA,IEA;;IMP;;;;;;IEA;;IDA"
GO:BP,GO:1903131,mononuclear cell differentiation,0.046144537704956315,true,2,523,11,20972,0.18181818181818182,0.0038240917782026767,"IEA;ISS,IEA;;;;;;;;;"
GO:BP,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,0.046144537704956315,true,1,57,11,20972,0.09090909090909091,0.017543859649122806,;;;;;;;;IMP;;
GO:BP,GO:0033047,regulation of mitotic sister chromatid segregation,0.046144537704956315,true,1,57,11,20972,0.09090909090909091,0.017543859649122806,;IMP;;;;;;;;;
GO:BP,GO:1902895,positive regulation of miRNA transcription,0.046144537704956315,true,1,57,11,20972,0.09090909090909091,0.017543859649122806,"IDA,IMP,IGI;;;;;;;;;;"
GO:BP,GO:1990874,vascular associated smooth muscle cell proliferation,0.046755404384300626,true,1,58,11,20972,0.09090909090909091,0.017241379310344827,;;;;;;;;IMP;;
GO:BP,GO:0043616,keratinocyte proliferation,0.046755404384300626,true,1,58,11,20972,0.09090909090909091,0.017241379310344827,;;;;;;;;IEA;;
GO:BP,GO:0072132,mesenchyme morphogenesis,0.046755404384300626,true,1,58,11,20972,0.09090909090909091,0.017241379310344827,;;;;;;;;;;IEA
GO:BP,GO:0009605,response to external stimulus,0.04703312629368623,true,4,2427,11,20972,0.36363636363636365,0.0016481252575195715,"ISS,IEA;;IDA;IEP;;;;;;IEP;"
GO:BP,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,0.047298301502249764,true,1,59,11,20972,0.09090909090909091,0.01694915254237288,"IMP,ISS;;;;;;;;;;"
GO:BP,GO:0141137,"positive regulation of gene expression, epigenetic",0.047298301502249764,true,1,59,11,20972,0.09090909090909091,0.01694915254237288,IDA;;;;;;;;;;
GO:BP,GO:1902808,positive regulation of cell cycle G1/S phase transition,0.047298301502249764,true,1,59,11,20972,0.09090909090909091,0.01694915254237288,;;;;;;;;;;IEA
GO:BP,GO:0001541,ovarian follicle development,0.04796148104486025,true,1,60,11,20972,0.09090909090909091,0.016666666666666666,;IEA;;;;;;;;;
GO:BP,GO:0006998,nuclear envelope organization,0.04796148104486025,true,1,60,11,20972,0.09090909090909091,0.016666666666666666,;;IDA;;;;;;;;
REAC,REAC:R-HSA-6804758,Regulation of TP53 Activity through Acetylation,0.0481018606787004,true,1,30,11,11056,0.09090909090909091,0.03333333333333333,REAC;;;;;;;;;;
REAC,REAC:R-HSA-114452,Activation of BH3-only proteins,0.0481018606787004,true,1,30,11,11056,0.09090909090909091,0.03333333333333333,REAC;;;;;;;;;;
GO:BP,GO:0070228,regulation of lymphocyte apoptotic process,0.048684933200175244,true,1,61,11,20972,0.09090909090909091,0.01639344262295082,"ISS,IEA;;;;;;;;;;"
GO:BP,GO:0001525,angiogenesis,0.04909618542623278,true,2,546,11,20972,0.18181818181818182,0.003663003663003663,;;;;;IMP;;;;IEA;
GO:BP,GO:0060261,positive regulation of transcription initiation by RNA polymerase II,0.049276258083194864,true,1,62,11,20972,0.09090909090909091,0.016129032258064516,IDA;;;;;;;;;;
GO:BP,GO:0010965,regulation of mitotic sister chromatid separation,0.049276258083194864,true,1,62,11,20972,0.09090909090909091,0.016129032258064516,;IMP;;;;;;;;;
GO:BP,GO:2000026,regulation of multicellular organismal development,0.04943529862270457,true,3,1392,11,20972,0.2727272727272727,0.0021551724137931034,IEA;;;;;IMP;;;;IEA;
GO:BP,GO:0003179,heart valve morphogenesis,0.04992791661918761,true,1,63,11,20972,0.09090909090909091,0.015873015873015872,;;;;;;;;;;IEA
